,Unnamed: 0,id,public_metrics,text,likecount,author_id,created_at,edit_history_tweet_ids
117,117,1581674200498307074,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@radveggies @sonicdrivein I smooshed gum into the back seat of my nanas car when I was like four. She told us to set it down in the seat until we got home and we smooshed it in good bc we were 4 and it never came out.,1,,,
118,118,1581671500968390657,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 1}","when I was 11 I was eating french toast sticks from @sonicdrivein, and I spilled some syrup on the seat in my mom’s minivan— to this day I still think about the crusty syrup spot on the backseat and wonder how it’s doing",1,,,
119,119,1581665491264802816,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein count your MF days. Why tf did you put my large fry in a footlong hot dog container? https://t.co/RGCGUpHZHs,0,,,
120,120,1581664301928316928,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein Both,0,,,
121,121,1581662230201843712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein Mozz with buttermilk ranch,0,,,
122,122,1581656343148052488,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@ddiaz12_teacher @FurryFriendsDC @sonicdrivein @DonorsChoose https://t.co/82dRf8P9p8,1,,,
123,123,1581652116241727489,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein Team tots,0,,,
124,124,1581646549024927745,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#Team @sonicdrivein 
Spotted a Sonic Tumbler on table in photo #AmericaGotTalent Tv Program.
Grateful for theses in store PKG beverage mixes. https://t.co/GLYqgRAo5X",0,,,
125,125,1581636524944199681,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein Team Tots,0,,,
126,126,1581630828966477825,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@RegularSizedJon Baseball is fun and then if my own team wins, we would go to @sonicdrivein for a Large Blast or Milkshake.⚾️🧢🏟",1,,,
127,127,1581629982211964930,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@AfricanViol3ts @sonicdrivein I hate that. Makes you not want to eat out. Prices going up but quality &amp; service going down 😑,1,,,
128,128,1581603484461252608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@HiottAshley11 @CashApp @sonicdrivein Why is nobody talking about this? Uniswap is being exploited by this dude. More than $200k so far https://t.co/EWMb3djUtR leaked in alpha group,0,,,
129,130,1581564151268188160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@sonicdrivein I’ve noticed you partner with @DonorsChoose to help staff in need of funding. Can you take a look at my Social Emotional Learning based Project. Please donate to help my students get SOCIAL EMOTIONAL LEARNING resources. 

https://t.co/dTyfhO39fa",0,,,
130,131,1581554907814821889,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@FrancesMFDanger @sonicdrivein their tots fucking slap and i stan their cranberry limeaid slushie. oh and their french toast sticks are perfect. damn i need to go to sonic asap https://t.co/To15zkZtqr,1,,,
131,132,1581546077945098241,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@p323la @UberFacts @sonicdrivein Ooooo that was horrible,0,,,
132,133,1581546001382264832,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@david27th @UberFacts @sonicdrivein No babe it was @sonicdrivein the one in Duarte,0,,,
133,134,1581545843399700480,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@UberFacts @sonicdrivein @ChickfilA would never.,1,,,
134,135,1581545708858929153,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@UberFacts @sonicdrivein Comes out 20 minutes later to process everyone refunds. No apologies no nothing just here’s your refund. Literally got there at 11am and we did not leave until 3pm. It was my first and last time.,0,,,
135,136,1581545667603836928,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@p323la @UberFacts @sonicdrivein Idk why this sounds like the time we went to Red Robin😂,0,,,
136,137,1581545434417225728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@UberFacts @sonicdrivein I wait 40 minutes for the manager. He finally comes out to address me. I repeat the same thing I had just said to the girl. He says so refund? I say um yes please. He addresses everyone else and goes back inside and then…,0,,,
137,138,1581545109836832770,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@UberFacts @sonicdrivein She comes out and says the manager is on break. I say, just cancel both please. I just wanted a shake literally…",1,,,
138,139,1581544737177096192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@UberFacts @sonicdrivein The girl(who was on break) goes back inside. Comes out 15 minutes later and tells me. Your orders are coming up. I remind her, cancel/refund one and the other you can process. She says okay. She doesn’t come out until 30 minutes later.",0,,,
139,140,1581544274872586240,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@UberFacts @sonicdrivein I didn’t bother her I patiently waited for the manager. Another employee comes out 15 minutes later to ask everyone(about 6 people what was the problem) he takes bout 15 minutes asking everyone. Just to say, I’ll get the manager.",0,,,
140,141,1581543969472729088,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",@UberFacts @sonicdrivein I say ok. I wait outside for about 30 minutes. During that time there’s more upset customers who had an similar issues. Finally the girl comes out but she goes on her break. Doesn’t give us an update just goes and sits down to have her lunch break.,4,,,
141,142,1581543554941214720,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@UberFacts @sonicdrivein I asked the girl nicely if she can check on my order and I was charged twice so I’d like a refund for one order. She says okay let me tell the manager because he’s the only one who can process a refund.,0,,,
142,143,1581543220344782848,"{'retweet_count': 0, 'reply_count': 9, 'like_count': 3, 'quote_count': 0}",@UberFacts @sonicdrivein So we order again in the kiosk machine and wait 20 minutes. Nothing. So we ask the worker again and she said it didn’t go through. I tell my man to check his bank account and we did get charged twice. So I go to the building and wait for someone to come out,3,,,
143,144,1581542716558614528,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}","@UberFacts I waited 4 hours to get a refund from @sonicdrivein So at first we arrived, ordered and waited 30 minutes at the drive-in. We thought they were backed up, didn’t think much of it. We then asked an employee and she said it didn’t go through, okay no problem.",3,,,
144,145,1581527160678125568,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein Mozz obvs!!,0,,,
145,146,1581518897651802112,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","Sonic tasted real good to Brian and I earlier until we got ✨food poisoning✨ a few hours later! This is just what we needed, thanks a bunch @sonicdrivein",1,,,
146,147,1581507651338645505,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein I hate tots,0,,,
147,148,1581505132985913345,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Please consider helping get this project funded for my 8th grade readers! @sonicdrivein #limeadesforlearning #donorschoose https://t.co/W4htEc33H4,1,,,
148,149,1581504162004488192,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",Hurry tf up with my food !!!!!!! @sonicdrivein,3,,,
149,150,1581499654142709761,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@HiottAshley11 @CashApp @sonicdrivein Why is nobody talking about this? Uniswap is being exploited by this dude. More than $200k so far https://t.co/BA58piGJUc leaked in alpha group,0,,,
150,151,1581493946093801472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@lambd5198 @sonicdrivein 🤤,0,,,
151,152,1581490659172548608,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Bring back pickle fries @sonicdrivein,1,,,
152,153,1581487808703000576,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein please gift me Mozzarella Sticks. https://t.co/ijIICYOKBB,0,,,
153,154,1581483176215519232,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein soft pretzels have no business being this good,0,,,
154,155,1581472174476779522,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein Mozz all day every day.,0,,,
155,156,1581466463314923521,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}","I guess this is supposed to be a gingerbread man but (besides the fact that it's too early for Christmas stuff) this sticker from Sonics is... uncomfortable.

@sonicdrivein https://t.co/OH6zjfShkb",6,,,
156,157,1581462491909214208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Cranberry limeade from @sonicdrivein with @CrownRoyal apple https://t.co/XJBDvD7hmJ,0,,,
157,158,1581455190967783426,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",I’m having the new chophouse cheeseburger and fries from @sonicdrivein for dinner tonight and what is everyone else having for dinner tonight? @ Mission Valley https://t.co/vbEt4sAPEk,0,,,
158,159,1581452608166035456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein Both https://t.co/6Hll2mHRb7,0,,,
159,160,1581452041377177603,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","Sitting in the @sonicdrivein  drive up for 30 minutes 🥱unbelievable and the workers don't seem to care either , straight trash",0,,,
160,161,1581451859222736897,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein not y’all givin the girls McDonald’s tonight,0,,,
161,162,1581449742457835520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Sonic is becoming McDonald’s they had no ice cream! ☹️😒 (at @SONICDriveIn in San Antonio, TX) https://t.co/zq3YwgrWQi",0,,,
162,163,1581445213410988033,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein When can we have the island fire burger back?,0,,,
163,164,1581441276217466881,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Holy shit. Just watched @sonicdrivein CEO J. Clifford Hudson spit and cum on my SuperSonic Combo meal all while rollerblading swiftly across the parking lot. Still ate that shit. https://t.co/iHQAXyuCJs,4,,,
164,165,1581438286819917824,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",I have never gotten worse fast food service in my life than @sonicdrivein hire more people for your restaurants u and stop overworking ur employees u cheap fucks,3,,,
165,166,1581438119735218176,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@HiottAshley11 @CashApp @sonicdrivein Why is nobody talking about this? Uniswap is being exploited by this dude. More than $200k so far https://t.co/OBPuMSZ23K leaked in alpha group,0,,,
166,167,1581437529990959105,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Just got asked what Tip amount I want to give for a Drive Thru order. ""None"". #StopExpectingTheCustomerToMakeUpForWageShortage (at @SonicDriveIn in Frisco, TX) https://t.co/YS0Gcy49qX",0,,,
167,168,1581436397260779520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@sonicdrivein The Sonic Drive In in Helotes, TX",0,,,
168,169,1581434473127608321,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@roschon @sonicdrivein @JusticeFinkley Green apple, blackberry and cherry…best ever.",0,,,
169,170,1581428007327391744,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Congrats Dale Knight @sonicdrivein in Sebring. U got feedback on https://t.co/ehiyu0YB82 #sonic,0,,,
170,171,1581428004323876864,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein Dale Knight in Sebring got feedback on https://t.co/ehiyu0GrTU Follow &amp; we'll DM the info. #howdididotoday,0,,,
171,172,1581422750543269889,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",A @sonicdrivein chicken tender. Wow. https://t.co/CyIkgEQLwa,1,,,
172,173,1581421002709676032,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein I have 2 words for you. Dr. Pepper Zero Sugar. Thank you for your consideration. @drpepper,0,,,
173,175,1581413996846252032,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Not my chophouse cheeseburger 😩  @sonicdrivein https://t.co/59h4I4pXVZ,0,,,
174,176,1581410385776607232,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein  I really miss Pete and TJ. https://t.co/Tz1x9Q3mbd,0,,,
175,177,1581408819376422912,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@sonicdrivein This is a terrible commercial. Shame on you. A father watching his son's football game. The dad looks bored and craving his food, while saying: ""at least one (his son) has fun"". Commercial probably made by people, who do not have children.",0,,,
176,178,1581408502974918656,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@sonicdrivein does it really take 25 minutes to get a coke with cream these days?,0,,,
177,179,1581407767088095232,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Does @sonic_hedgehog eat at @sonicdrivein???,0,,,
178,180,1581405014312255488,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@sonicdrivein Team Mozz Sticks!,1,,,
179,181,1581404610194833408,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@sonicdrivein HIGHWAY FUCKING ROBBERY !!! HORRIBLE https://t.co/fzGJLd0erX,0,,,
180,182,1581403869786972160,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@sonicdrivein 

Is there a reason your Washington, UT location turned off app ordering?",0,,,
181,183,1581399667509669888,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",.@SonicDriveIn now allows you to tip at the stall if you are using debit card! 👏,0,,,
182,184,1581392098384760832,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","I love @sonicdrivein but their popcorn chicken is trash, wasted my money on that mess",1,,,
183,185,1581391606648750080,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein Mozzarella Sticks,0,,,
184,186,1581391328197238784,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",After that @sonicdrivein chophouse cheeseburger commercial I'm thinking maybe being deaf wouldn't be so bad.,0,,,
185,187,1581385516590587904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein Mozzarella sticks https://t.co/hcd5gcAGhL,0,,,
186,188,1581385502745235457,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Normally a big @sonicdrivein guy but just had a terrible experience 1st got the order wrong 2nd burgers not cooked all the way 3rd the fries &amp; tots have a sweet taste #gross #Sonic #notmyhangovercure #disappointed,0,,,
187,190,1581382407386673152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",I prefer the @sonicdrivein’s that cut their grilled cheese in half,0,,,
188,191,1581382159276744705,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","I rarely drink pop anymore, but every once in a long while, life requires a vanilla Dr Pepper from @sonicdrivein. #IYKYK https://t.co/ZvmNRB9dQU",1,,,
189,192,1581381953575849985,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@sonicdrivein I mobile order, but today they ""didn't have the stuff"" to make my order and still charged me for no food/drink.",0,,,
190,193,1581381115561975808,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein Team Tots!!   😁,0,,,
191,194,1581378128962027520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein Team Mozzarella sticks,0,,,
192,195,1581376787296440320,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Like trying to order an #OceanWater at @sonicdrivein from the passenger seat of my sister's car. https://t.co/t3Tn8kTU2Q,0,,,
193,196,1581375156270006272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",The ratio of @sonicdrivein commercials to closed restaurants is remarkable,0,,,
194,197,1581372967069528064,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@sonicdrivein why do you still use styrofoam cups I don’t get it. Why haven’t you been cancelled yet,0,,,
195,198,1581372610687877120,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","@sonicdrivein don’t even have dranks at the restaurant, but got dranks at Fresh Thyme? 

😂 make it make sense. https://t.co/zx825zBcIj",1,,,
